ruc,razon_social,tipo_contribuyente,profesion_oficio,nombre_comercial,condicion_contribuyente,estado_contribuyente,fecha_inscripcion,fecha_inicio_actividades,departamento,provincia,distrito,direccion,telefono,fax,actividad_comercio_exterior,ciiu_principal,ciiu_secundario_1,ciiu_secundario_2,afecto_nuevo_rus,buen_contribuyente,agente_retencion,agente_percepcion_venta_interna,agente_percepcion_combustible,fecha_consulta
20601812151,"""ASOCIACION DE PRODUCTORES AGROPECUARIOS LOS EMPRENDEDORES DEL NORTE""",ASOCIACION,,,HABIDO,BAJA DE OFICIO,2017-01-19,2017-01-06,CAJAMARCA,CUTERVO,CUTERVO,JR. COMERCIO NRO. SN (JR. COMERCIO 1252),,,SIN ACTIVIDAD,ACTIVIDADES OTRAS ASOCIACIONES NCP.,VTA.  MAY. DE MATERIAS PRIMAS AGROPEC.,,NO,,,,,2026-09-19T21:49:12.014Z
20601919657,COOPERATIVA AGRARIA INNOVACION  CACAO Y CAFE DEL VRAEM,"COOPERATIVAS, SAIS, CAPS",,,HABIDO,ACTIVO,2017-02-28,2017-03-01,JUNIN,SATIPO,PANGOA,AV. SONOMORO MZA. E LOTE. 16,,,IMPORTADOR/EXPORTADOR,CULTIVOS DE CEREALES.,,,NO,,"SI, incorporado al Régimen de Agentes de Retención de IGV (R.S.229-2024) a partir del 01/01/2025",,,2026-09-19T21:44:11.515Z
20601939402,COOPERATIVA AGRARIA ASHANINKA KEMITO SANKORI LTDA,"COOPERATIVAS, SAIS, CAPS",,RIO TAMBO ASHANINKA,HABIDO,ACTIVO,2017-03-08,2017-04-01,JUNIN,SATIPO,SATIPO,JR. FRANCISCO IRAZOLA SECTOR NRO. 1401 URB. SATIPO (ALBERGUE ASHANINKA),,,IMPORTADOR/EXPORTADOR,CULTIVO DE FRUTAS.,"ELAB. CACAO, CHOCOLATE Y CONFIT.",,NO,,,,,2026-09-19T21:42:35.997Z
20601958911,COOPERATIVA AGRARIA CAFETALERA LAGUNA DE LOS CÓNDORES,"COOPERATIVAS, SAIS, CAPS",,COOP - LDC,HABIDO,ACTIVO,2017-03-14,2017-03-14,AMAZONAS,LUYA,LUYA,CARRETERA LUYA - CACLIC NRO. S/N CARRETERA LUYA - CACLIC (50 MTS ANTES DE LLEGAR A COMISARIA CACLI),,,EXPORTADOR,EXPLOTACION MIXTA.,"PESCA, EXPLOT. CRIADEROS DE PECES.",,NO,,,,,2026-09-19T21:42:35.997Z
20602025170,ASOCIACION AGRARIA LOS PIONEROS DE LA COMUNIDAD CAMPESINA DE HUALLMISH,ASOCIACION,,,HABIDO,BAJA DE OFICIO,2019-11-11,2019-11-11,HUANUCO,HUANUCO,CHURUBAMBA,BQ. HUARMISH PAMPA NRO. 18 CAS. GUARMISH PAMPA (FRENTE A LA PLAZA PRINCIPAL),,,SIN ACTIVIDAD,EXPLOTACION MIXTA.,,,NO,,,,,2026-09-19T21:49:12.014Z
20602047025,ASOCIACION DE MUJERES CHOCOLATERAS CHOCOLATE CORAZON DE NOLBERTH ALTO URUYA,ASOCIACION,,,HABIDO,ACTIVO,2019-03-30,2019-04-01,UCAYALI,PADRE ABAD,NESHUYA,NRO. S/N CAS. NOLBERTH ALTO URUYA,,,SIN ACTIVIDAD,"ELAB. CACAO, CHOCOLATE Y CONFIT.",ACTIVIDADES OTRAS ASOCIACIONES NCP.,,NO,,,,,2026-09-19T21:35:37.435Z
20602054480,COOPERATIVA AGRARIA ECOLOGICA DE MUJERES CAFETALERAS VILLA RICA,"COOPERATIVAS, SAIS, CAPS",,CEMCAVIR,HABIDO,ACTIVO,2017-04-19,2017-04-19,PASCO,OXAPAMPA,VILLA RICA,JR. POZUZO NRO. 235 (FRENTE A COMPAÑIA DE BOMBEROS DEL PERU),,,SIN ACTIVIDAD,CULTIVO DE FRUTAS.,EXPLOTACION MIXTA.,,NO,,,,,2026-09-19T21:42:35.997Z
20602161081,APROVAPERU,ASOCIACION,,,HABIDO,BAJA DE OFICIO,2017-05-26,2017-09-01,JUNIN,CHANCHAMAYO,PERENE,CAR. PRINCIPAL LOTE. 6 C.P. CAHUIDE (S77257718),,,IMPORTADOR/EXPORTADOR,ELAB DE OTROS PROD. ALIMENTICIOS.,CULTIVO DE FRUTAS.,"SERVICIOS AGRICOLAS, GANADERAS.",NO,,,,,2026-09-19T21:49:12.014Z
20602194265,ASOCIACION DE AGRICULTORES DE CACAO Y REFORESTADORES DE CURIMANA - AGRICARE CURIMANA,ASOCIACION,,,HABIDO,BAJA DE OFICIO,2019-01-21,2019-01-21,UCAYALI,PADRE ABAD,CURIMANA,JR. LORETO MZA. 1A LOTE. 4 (AL COSTADO DE LA BODEGA MORENO),,,SIN ACTIVIDAD,CULTIVO DE FRUTAS.,,,NO,,,,,2026-09-19T21:49:13.930Z
20602220355,ASOCIACION DE FRUTICULTORES DEL DISTRITO DE YANATILE ASOFRUT YANATILE,ASOCIACION,,,HABIDO,ACTIVO,2026-02-13,2026-02-13,CUSCO,CALCA,YANATILE,NRO. SN C.P. QUEBRADA HONDA CAPITAL (LOCAL FEDERACION DE CAMPESINOS),,,SIN ACTIVIDAD,ACTIV.ORGANIZACIONES EMPRESARIALES,CULTIVO DE FRUTAS.,,NO,,,,,2026-09-19T21:35:37.435Z
20602227244,ASOCIACION DE MANEJO DE BOSQUES NATURALES ESPERANZA,ASOCIACION,,,HABIDO,ACTIVO,2017-06-20,2017-07-01,LORETO,LORETO,PARINARI,NRO. SN COMUNIDAD NATIVA PARINARI (RIO MARAÑON),,,SIN ACTIVIDAD,ACTIV.ORGANIZACIONES EMPRESARIALES,SILVICULTURA Y EXT. DE MADERA.,"ELAB. FRUTAS, LEG. Y HORTALIZAS.",NO,,,,,2026-09-19T21:35:37.435Z
20602242464,COOPERATIVA AGROPECUARIA MARCELINO VASQUEZ HUAMAN - COOPAMAVAHU,"COOPERATIVAS, SAIS, CAPS",,,HABIDO,ACTIVO,2017-06-26,2017-06-26,PIURA,PIURA,PIURA,CAL. AREQUIPA SUR NRO. 1120 CERCADO URBANO (COSTADO COCHERA MI PERU PASANDO RIPLEY),,,SIN ACTIVIDAD,"SERVICIOS AGRICOLAS, GANADERAS.",,,NO,,,,,2026-09-19T21:44:11.515Z
20602249175,"""ASOCIACIÓN PRODUCTORES DE GANADO VACUNO Y LECHE KUNTURKANKI""",ASOCIACION,,,HABIDO,BAJA DE OFICIO,2017-06-27,2018-03-01,CUSCO,CANAS,KUNTURKANKI,PZA. DE ARMAS NRO. S/N (FRENTE MUNICIPIO CSA1P CONCRETO BLANCO),,,SIN ACTIVIDAD,ACTIV.ORGANIZACIONES EMPRESARIALES,,,NO,,,,,2026-09-19T21:49:13.930Z
20602260021,ASOCIACION DE PRODUCTORES AGROPECUARIOS SURCOS ANDINOS,ASOCIACION,,,HABIDO,ACTIVO,2025-09-11,2025-10-01,HUANCAVELICA,TAYACAJA,PAZOS,CAR. PICHU NRO. S/N C.P. CARAMPA - PAZOS (A 2 CDRS DE IGLESIA EVANGELICA S70916112),,,SIN ACTIVIDAD,CULTIVO DE HORTALIZAS Y LEGUMBRES.,,,NO,,,,,2026-09-19T21:38:03.020Z
20602264549,ASOCIACION DE PRODUCTORES AGROPECUARIOS 10 DE AGOSTO DE ANCOCALA,ASOCIACION,,,HABIDO,ACTIVO,2025-10-10,2025-10-10,TACNA,CANDARAVE,CAIRANI,MZA. F LOTE. 06 DI CAIRANI CP ANCOCALA,,,SIN ACTIVIDAD,EXPLOTACION MIXTA.,,,NO,,,,,2026-09-19T21:38:03.020Z
20602446019,ASOCIACION DE PRODUCTORES AGROPECUARIOS Y AGROINDUSTRIALES NUEVA ESPERANZA DE CIUTAY,ASOCIACION,,,HABIDO,BAJA DE OFICIO,2017-09-11,2018-02-01,HUANCAVELICA,CASTROVIRREYNA,MOLLEPAMPA,"NRO. SN CAS. ANTACANCHA (S0607013777,1KM DE FUNDO ATAGOPATA)",,,SIN ACTIVIDAD,CULTIVO DE FRUTAS.,,,NO,,,,,2026-09-19T21:49:12.014Z
20602459960,NEGOCIOS E INVERSIONES HIROMI & HECTOR S.A.C.,SOCIEDAD ANONIMA CERRADA,,,HABIDO,BAJA DE OFICIO,2017-09-15,2017-09-15,SAN MARTIN,SAN MARTIN,TARAPOTO,PRO. LIBERTAD NRO. 154,,,SIN ACTIVIDAD,VTA.  MAY. DE MATERIAS PRIMAS AGROPEC.,,,NO,,,,,2026-09-19T21:49:12.014Z
20602488927,COOPERATIVA AGRARIA ECOLOGICO ROSAS PAMPA LTDA - CAECO ROSAS PAMPA LTDA,"COOPERATIVAS, SAIS, CAPS",,,HABIDO,ACTIVO,2017-09-26,2017-09-26,JUNIN,SATIPO,RIO NEGRO,CAR. MARGINAL KM. 3 C.P. VILLA VIRGINIA (A 3 CUADRAS DE LA BASE MILITAR),,,EXPORTADOR,VTA.  MAY. DE MATERIAS PRIMAS AGROPEC.,"ELAB. FRUTAS, LEG. Y HORTALIZAS.",,NO,,,,,2026-09-19T21:42:35.997Z
20602526365,COOPERATIVA AGRARIA DE PRODUCTORES ORGÁNICOS DE PALTA DEL VALLE LAMBRAS VRAEM-COPPAL VRAEM,"COOPERATIVAS, SAIS, CAPS",,COPPAL VRAEM,HABIDO,ACTIVO,2017-10-09,2017-10-09,HUANCAVELICA,TAYACAJA,HUACHOCOLPA,JR. 13 DE JUNIO NRO. SN C.P. SANTA MARIA (FRENTE A LA PLAZA PRINCIPAL),,,SIN ACTIVIDAD,EXPLOTACION MIXTA.,,,NO,,,,,2026-09-19T21:42:35.997Z
20602544495,ASOCIACION DE PRODUCTORES ECOLOGICOS AGRARIOS DEL DISTRITO DE QUICHES PROVINCIA DE SIHUAS-ANCASH,ASOCIACION,,APEAQSA,HABIDO,BAJA DE OFICIO,2017-10-16,2017-11-01,ANCASH,SIHUAS,QUICHES,CAL. JOCOSBAMBA NRO. SN ANX. JOCOSBAMBA (FRENTE LA PLAZA  DE JOCOSBAMBA),,,SIN ACTIVIDAD,OTROS TIPOS DE VENTA AL POR MENOR.,,,NO,,,,,2026-09-19T21:49:12.014Z
20602545025,ASOCIACION DE PRODUCTORES AGROINDUSTRIALES ORGANICOS DE PERU ASPAGRO,ASOCIACION,,,HABIDO,BAJA DE OFICIO,2017-10-16,2017-11-07,AYACUCHO,HUAMANGA,CHIARA,T.CA BQ. CCOCHACCOCHA NRO. S/N C.P. SACHABAMBA,,,IMPORTADOR/EXPORTADOR,CULTIVOS DE CEREALES.,,,NO,,,,,2026-09-19T21:49:13.930Z
20602650643,ASOCIACIÓN AGROEXPORTADORA DE LA REGIÓN SAN MARTÍN,ASOCIACION,,,HABIDO,ACTIVO,2017-11-23,2017-11-23,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,CAR. MARGINAL NRO. S/N (AL COSTADO DE PERHUSAC),,,EXPORTADOR,"SERVICIOS AGRICOLAS, GANADERAS.",CULTIVO DE FRUTAS.,,NO,,"NO, Excluido del Régimen de Agentes de Retención de IGV a partir del 01/02/2026",,,2026-09-19T21:40:58.666Z
20602682758,ASOCIACION DE PRODUCTORES DE LECHE Y DERIVADOS LACTEOS MICAELA BASTIDAS,ASOCIACION,,,HABIDO,ACTIVO,2024-11-11,2024-11-11,CUSCO,CANAS,PAMPAMARCA,NRO. S/N COM. PABELLONES (CT D CASA COMUNAL C1P ADOBE AZUL),,,SIN ACTIVIDAD,ELAB DE OTROS PROD. ALIMENTICIOS.,,,NO,,,,,2026-09-19T21:40:58.666Z
20602684335,ASOCIACION PRODUCTORES AGROPECUARIOS MARCO VILCA ARGAMA ALTA,ASOCIACION,,,HABIDO,BAJA DE OFICIO,2017-12-04,2017-12-04,APURIMAC,ANDAHUAYLAS,PACUCHA,NRO. SN C.P. ARGAMA ALTA (C1P 30MT DE CANCHA SINTETICA ARGAMA ALTA),,,SIN ACTIVIDAD,ACTIVIDADES OTRAS ASOCIACIONES NCP.,,,NO,,,,,2026-09-19T21:49:13.930Z
20602712657,COOPERATIVA AGRARIA CAFETALERA RIO TAMBO LIMITADA,"COOPERATIVAS, SAIS, CAPS",,C.A.C. RIO TAMBO LTDA.,HABIDO,ACTIVO,2017-12-14,2017-12-14,JUNIN,SATIPO,RIO TAMBO,AV. LA UNION MZA. Z LOTE. 1 C.P. CANA EDEN (A UNA CUADRA DEL PARQUE),,,SIN ACTIVIDAD,CULTIVO DE FRUTAS.,,,NO,,,,,2026-09-19T21:42:35.997Z
20602754139,COOPERATIVA AGRARIA DE CULTIVOS ANDINOS CAJAMARCA,"COOPERATIVAS, SAIS, CAPS",,,HABIDO,ACTIVO,2017-12-29,2018-01-01,CAJAMARCA,CAJAMARCA,CAJAMARCA,JR. AYACUCHO NRO. 360 BAR. SAN SEBASTIAN,,,SIN ACTIVIDAD,CULTIVOS DE CEREALES.,OTRAS ACTIVID.DE TIPO SERVICIO NCP,,NO,,,,,2026-09-19T21:42:35.997Z
20602770860,ASOCIACION DE PRODUCTORES DE ARROZ DEL VALLE DEL SHANUSI,ASOCIACION,,,HABIDO,ACTIVO,2018-01-05,2018-11-08,LORETO,ALTO AMAZONAS,YURIMAGUAS,CAR. YURIMAGUAS - TARAPOTO. KM. 28 CAS. SANTO TOMAS.,,,SIN ACTIVIDAD,EXPLOTACION MIXTA.,ELAB. DE PRODUCTOS DE MOLINERIA.,,NO,,,,,2026-09-19T21:40:58.666Z
20602862764,ASOCIACION DE AGRICULTORES POZO ESPAÑOL - CULEBRAS,ASOCIACION,,,HABIDO,ACTIVO,2018-02-01,2018-02-01,ANCASH,HUARMEY,CULEBRAS,NRO. 216 SEC. NVO. AMPANU-LA VICTORIA (PARCELA  216),,,SIN ACTIVIDAD,ACTIVIDADES OTRAS ASOCIACIONES NCP.,,,NO,,,,,2026-09-19T21:35:37.435Z
20602881971,ASOCIACION DE PRODUCTORES AGRARIOS DE CACAO (APAC) ECHALACPERU DE MANGURIARI,ASOCIACION,,,HABIDO,ACTIVO,2024-03-18,2024-04-01,CUSCO,LA CONVENCION,ECHARATE,NRO. SN SEC. MANGURIARI MARGEN IZQUIER (C2P ADOBE AL PIE DE LA PARRETERA),,,SIN ACTIVIDAD,CULTIVO DE FRUTAS.,,,NO,,,,,2026-09-19T21:35:37.435Z
20602902235,COOPERATIVA DE PRODUCTORES AGROPECUARIOS HUALGAYOC,"COOPERATIVAS, SAIS, CAPS",,COOPAH,HABIDO,ACTIVO,2018-02-13,2018-02-15,CAJAMARCA,HUALGAYOC,HUALGAYOC,JR. SAN MARTIN NRO. 165,,,SIN ACTIVIDAD,ELAB DE PRODUCTOS LACTEOS.,,,NO,,,,,2026-09-19T21:44:11.515Z
20602920128,COOPAINCA - ANTA,"COOPERATIVAS, SAIS, CAPS",,,HABIDO,ACTIVO,2018-02-19,2018-02-19,CUSCO,ANTA,ANTA,CAL. INMACULADA CONCEPCION MZA. R LOTE. 2 (FTE A HOSPJ PACARINA C5P CL NARANJA CREM),,,SIN ACTIVIDAD,VTA.  MAY. DE MATERIAS PRIMAS AGROPEC.,,,NO,,,,,2026-09-19T21:40:58.666Z
20603116373,ASOCIACION DE PRODUCTORES AGROFORESTALES ANCOMARCA,ASOCIACION,,,HABIDO,BAJA DE OFICIO,2018-04-20,2018-04-20,HUANUCO,PACHITEA,PANAO,NRO. 42 C.P. ANCOMARCA (FRENTE AL COLEGIO SECUNDARIA 32754),,,SIN ACTIVIDAD,CULTIVO DE FRUTAS.,,,NO,,,,,2026-09-19T21:49:13.930Z
20603201150,FEDERACION AGROPECUARIA DEL DISTRITO DE UMARI,ASOCIACION,,,HABIDO,SUSPENSION TEMPORAL,2022-12-28,2022-12-28,HUANUCO,PACHITEA,UMARI,CALLE 71 NRO. 11 (ALT. DEL PUESTO DE SALUD),,,SIN ACTIVIDAD,EXPLOTACION MIXTA.,,,NO,,,,,2026-09-19T21:49:13.930Z
20603223421,COOPERATIVA DE PRODUCTORES AGROECOLOGICOS LA PERLA DE LOS ANDES-CALLEJON DE HUAYLAS ANCASH,"COOPERATIVAS, SAIS, CAPS",,,HABIDO,ACTIVO,2018-05-24,2018-06-01,ANCASH,HUAYLAS,CARAZ,CAR. CARRETERA CARAZ - HUARAZ NRO. S/N BAR. CARRETERA CARAZ - HUARAZ (ENTRADA FUNDO SAN LUIS),,,SIN ACTIVIDAD,"ELAB. FRUTAS, LEG. Y HORTALIZAS.",ELAB. DE PRODUCTOS DE MOLINERIA.,,NO,,,,,2026-09-19T21:44:11.515Z
20603296576,ASOCIACION DE PRODUCTORES AGROPECUARIOS Y DERIVADOS LACTEOS DE ORCOPAMPA - ORCOLAC,ASOCIACION,,,HABIDO,ACTIVO,2018-06-14,2018-07-01,AREQUIPA,CASTILLA,ORCOPAMPA,CAL. SANTA ROSA NRO. S/N,,,SIN ACTIVIDAD,ELAB DE PRODUCTOS LACTEOS.,,,NO,,,,,2026-09-19T21:40:58.666Z
20603320621,COOPERATIVA AGRARIA CAFETALERA ALTA MONTAÑA,"COOPERATIVAS, SAIS, CAPS",,,HABIDO,ACTIVO,2018-06-22,2018-06-01,AMAZONAS,RODRIGUEZ DE MENDOZA,HUAMBO,CAL. LOS PINOS NRO. REF (A MEDIA CDRA DEL COLEGIO SAN MIGUEL),,,IMPORTADOR/EXPORTADOR,"VTA.  MIN. ALIMENTOS, BEBIDAS, TABACO.","VTA. MAY. ALIMENTOS, BEBIDAS Y TABACO.",,NO,,,,,2026-09-19T21:42:35.997Z
20603355017,ASOCIACION DE PRODUCTORES VALLE SUMAQ ESMERALDA,ASOCIACION,,,HABIDO,BAJA DE OFICIO,2018-07-04,2018-07-04,AYACUCHO,HUANTA,HUANTA,JR. RICHTER PRADA NRO. 799 C.H. HUANTA 4 (FRENTE CANAL DE RIEGO),,,SIN ACTIVIDAD,CRIA DE ANIMALES DOMESTICOS.,,,NO,,,,,2026-09-19T21:49:13.930Z
20603356404,COOPERATIVA AGROINDUSTRIAL NEBLINA DE CARPISH LIMITADA,"COOPERATIVAS, SAIS, CAPS",,,HABIDO,ACTIVO,2018-07-05,2018-07-05,HUANUCO,HUANUCO,CHINCHAO,CAR. CARRETERA CENTRAL KM. 451 CAS. SAN PEDRO DE CARPISH,,,SIN ACTIVIDAD,EXPLOTACION MIXTA.,,,NO,,,,,2026-09-19T21:44:11.515Z
20603368011,ASOCIACION DE AGRICULTORES PLATANEROS DE PADRE ABAD,ASOCIACION,,,NO HABIDO,BAJA DE OFICIO,2019-12-04,2019-12-04,UCAYALI,PADRE ABAD,PADRE ABAD,JR. SAN MARTIN MZA. A LOTE. 5 (AL COSTADO DEL TERMINAL TERRESTRE),,,SIN ACTIVIDAD,CULTIVO DE FRUTAS.,ACTIVIDADES OTRAS ASOCIACIONES NCP.,,NO,,,,,2026-09-19T21:49:13.930Z
20603478879,COOPERATIVA AGRARIA ALTO MAYO NUEVA CAJAMARCA,"COOPERATIVAS, SAIS, CAPS",,,HABIDO,ACTIVO,2018-08-10,2018-11-05,SAN MARTIN,RIOJA,NUEVA CAJAMARCA,JR. SAN MARTIN NRO. 1000 (FRENTE MERCADO JOSE OLAYA),,,IMPORTADOR,CULTIVOS DE CEREALES.,,,NO,,,,,2026-09-19T21:42:35.997Z
20603526423,COOPERATIVA AGROINDUSTRIAL PERLA DEL HUALLAGA LTDA - CAPH LTDA.,"COOPERATIVAS, SAIS, CAPS",,,HABIDO,ACTIVO,2018-08-23,2018-09-01,LORETO,ALTO AMAZONAS,YURIMAGUAS,ZAMORA MZA. A LOTE. 10 A.H. LA MOLINA (AL  COSTADO  DEL  ESTADIO MUNICIPAL),,,SIN ACTIVIDAD,"VTA. MAY. ALIMENTOS, BEBIDAS Y TABACO.","ELAB. CACAO, CHOCOLATE Y CONFIT.",,NO,,,,,2026-09-19T21:44:11.515Z
20603557825,COOPERATIVA AGRARIA KAFFEE SATIPO,"COOPERATIVAS, SAIS, CAPS",,,HABIDO,ACTIVO,2018-09-03,2018-09-03,JUNIN,SATIPO,SATIPO,CAR. MARGINAL A MAZAMARI NRO. 557 URB. ASOCIACIÓN DE VIVIENDA EL,,,SIN ACTIVIDAD,CULTIVO DE FRUTAS.,,,NO,,,,,2026-09-19T21:44:11.515Z
20603587627,ASOCIACION PARA LA CONSERVACION Y PRESERVACION DE LA BIODIVERSIDAD CHAUCA,ASOCIACION,,,HABIDO,ACTIVO,2020-07-21,2020-07-20,UCAYALI,CORONEL PORTILLO,MANANTAY,JR. BOLIVIA MZA. 04 LOTE. 10 A.H. NUESTRA SEÑORA DE LAS MER,,,SIN ACTIVIDAD,"SERVICIOS AGRICOLAS, GANADERAS.",OTRAS ACTIVIDADES DE TRANSPORTES.,,NO,,,,,2026-09-19T21:40:58.666Z
20603675551,ASOCIACION DE PRODUCTORES AGROPECUARIOS MADRE SELVA - LACCO YAVERO,ASOCIACION,,,HABIDO,ACTIVO,2018-10-09,2018-10-09,CUSCO,LA CONVENCION,QUELLOUNO,NRO. SN SEC. HUILLCAPAMPA (RL FLORENCIO MAMANI),,,SIN ACTIVIDAD,ACTIVIDADES OTRAS ASOCIACIONES NCP.,,,NO,,,,,2026-09-19T21:38:03.020Z
20603676476,ASOCIACION DE PRODUCTORES AGROPECUARIOS PONGO MAYNIQUE DE LA COMUNIDAD DE CHINGUIRIATO,ASOCIACION,,,HABIDO,ACTIVO,2025-03-06,2025-03-06,CUSCO,LA CONVENCION,ECHARATE,NRO. SN SEC. CHINGURIATO,,,SIN ACTIVIDAD,"SERVICIOS AGRICOLAS, GANADERAS.",,,NO,,,,,2026-09-19T21:38:03.020Z
20603684487,ASOCIACION DE PRODUCTORES ALPAQUEROS Y ARTESANOS SANTA ROSA APAASAR,ASOCIACION,,,HABIDO,BAJA DE OFICIO,2018-10-11,2018-10-11,HUANCAVELICA,HUANCAVELICA,HUACHOCOLPA,PQ. PRINCIPAL NRO. SN (S77189019 PQ SANTA ROSA PTA PLOMO 2 PISO),,,SIN ACTIVIDAD,PREP Y TEJ DE FIBRAS TEXTILES.,FAB. ART. CONFECCIONADOS.,,NO,,,,,2026-09-19T21:49:12.014Z
20603736703,ASOCIACION DE PRODUCTORES DE PALTOS MORO - APROPALMO,ASOCIACION,,,HABIDO,BAJA MULT.INSCR. Y OTROS,2018-10-25,2018-10-26,ANCASH,SANTA,MORO,CAL. MACASH NRO. 250 PUEBLO MORO (AL FRENTE AL ALFAJORES ÑUQUITA),,,SIN ACTIVIDAD,CULTIVO DE HORTALIZAS Y LEGUMBRES.,,,NO,,,,,2026-09-19T21:49:12.014Z
20603776616,ASOCIACION DE PRODUCTORES AGROPECUARIOS SARACOCHA,ASOCIACION,,,HABIDO,BAJA DE OFICIO,2020-12-16,2020-12-16,HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,JR. VIA DE EVITAMIENTO NRO. S/N PBLO. MARISCAL CACERES (S70672527 A 4 CDRAS DE LA MUNICIPALIDAD),,,SIN ACTIVIDAD,CULTIVOS DE CEREALES.,,,NO,,,,,2026-09-19T21:49:12.014Z
20603820691,COOPERATIVA AGRARIA DE SERVICIOS MULTIPLES CORDILLERA AZUL - CORDILLERA AZUL COOP,"COOPERATIVAS, SAIS, CAPS",,,HABIDO,ACTIVO,2018-11-19,2018-11-19,SAN MARTIN,BELLAVISTA,BELLAVISTA,CAR. F. BELAUNDE TERRY NRO. S/N SEC. PORVENIR (AL COSTADO DE GRIFO ARIUS),,,IMPORTADOR/EXPORTADOR,VTA.  MAY. DE MATERIAS PRIMAS AGROPEC.,"SERVICIOS AGRICOLAS, GANADERAS.",,NO,,,,,2026-09-19T21:42:35.997Z
20603829515,ASOCIACION DE PRODUCTORES AGROPECUARIOS LOS NOGALES ALTO ITARIATO,ASOCIACION,,,HABIDO,ACTIVO,2018-11-21,2018-11-21,CUSCO,LA CONVENCION,KUMPIRUSHIATO,CAR. ITARIATO-ALTO SHIMA KM. 10 SEC. ITARIATO CAJAMARCA (COSTADO DE LA INSTITUCION EDUCATIVA),,,SIN ACTIVIDAD,EXPLOTACION MIXTA.,OTROS TIPOS DE VENTA POR MENOR.,,NO,,,,,2026-09-19T21:38:03.020Z
20603836325,COOPERATIVA AGRARIA YARINACOCHA,"COOPERATIVAS, SAIS, CAPS",,COOPAY,HABIDO,ACTIVO,2018-11-22,2019-02-26,UCAYALI,CORONEL PORTILLO,YARINACOCHA,PJ. PURUS MZA. 84 LOTE. 08 URB. YARINACOCHA (POR LOS GAVILANES HOTEL),,,SIN ACTIVIDAD,CULTIVO DE FRUTAS.,VTA.  MAY. DE MATERIAS PRIMAS AGROPEC.,EXPLOTACION MIXTA.,NO,,,,,2026-09-19T21:44:11.515Z
20603842511,ASOCIACION DE PRODUCTORES AGROPECUARIOS RIQ´CHARI DE TINTINIQUIATO,ASOCIACION,,,HABIDO,ACTIVO,2024-03-11,2024-03-11,CUSCO,LA CONVENCION,ECHARATE,NRO. SN SEC. TINTINIQUIATO (RL SAMUEL ESPINOZA),,,SIN ACTIVIDAD,EXPLOTACION MIXTA.,,,NO,,,,,2026-09-19T21:38:03.020Z
20603862369,COOPERATIVA AGRARIA TROPICALS PRODUCTS,"COOPERATIVAS, SAIS, CAPS",,,HABIDO,ACTIVO,2018-11-29,2018-12-01,JUNIN,CHANCHAMAYO,PICHANAQUI,JR. ANDRES AVELINO CACERES NRO. 732 URB. PICHANAQUI (A UNA CUADRA DE LA AV MARGINAL),,,EXPORTADOR,CULTIVOS DE CEREALES.,EXPLOTACION MIXTA.,,NO,,,,,2026-09-19T21:44:11.515Z
20603864060,ASOCIACION DE PRODUCTORES AGROPECUARIOS CAMPANAYOC,ASOCIACION,,,HABIDO,BAJA DE OFICIO,2020-12-28,2020-12-28,CUSCO,LA CONVENCION,QUELLOUNO,NRO. S/N SEC. CAMPANAYOC (CHANCAMAYO CT CARRETERA PRINCIPAL KM27),,,SIN ACTIVIDAD,ACTIVIDADES OTRAS ASOCIACIONES NCP.,,,NO,,,,,2026-09-19T21:49:13.930Z
20603907176,COOPERATIVA AGRARIA INDUSTRIAL FRUITS PICHANAKI,"COOPERATIVAS, SAIS, CAPS",,,HABIDO,ACTIVO,2018-12-11,2018-12-11,JUNIN,CHANCHAMAYO,PICHANAQUI,AV. SAN MARTIN NRO. 571 URB. PICHANAKI (COSTADO DEL EPS SELVA CENTRAL PICHANAKI),,,EXPORTADOR,"ELAB. FRUTAS, LEG. Y HORTALIZAS.",CULTIVOS DE CEREALES.,,NO,,,,,2026-09-19T21:44:11.515Z
20603942028,COOPERATIVA AGRARIA DE PRODUCTORES TIKANKA CHIARA-AYACUCHO,"COOPERATIVAS, SAIS, CAPS",,COOPATC,HABIDO,ACTIVO,2018-12-20,2018-12-20,AYACUCHO,HUAMANGA,CHIARA,CAR. CARRETERA A VILCAS HUAMAN MZA. J LOTE. 01 C.P. MANALLASACC (PLAZA PRINCIPAL DE MANALLASACC),,,SIN ACTIVIDAD,CULTIVOS DE CEREALES.,OTRAS ACTIVIDADES EMPRESARIALES NCP.,,NO,,,,,2026-09-19T21:42:35.997Z
20603957033,ASOCIACIÓN DE PRODUCTORES AGROINDUSTRIALES Y SERVICIOS MÚLTIPLES HUAYNA PICCHU VRAE,ASOCIACION,,,HABIDO,ACTIVO,2018-12-27,2018-12-27,JUNIN,CHANCHAMAYO,PERENE,AV. NUEVA PLANICIE MZA. A LOTE. 5 URB. LAS FLORES - SANGANI (INGRESO A PICHANAKI),,,IMPORTADOR/EXPORTADOR,"ELAB. FRUTAS, LEG. Y HORTALIZAS.","VTA. MAY. MAQUINARIA, EQUIPO Y MATER.",,NO,,"SI, incorporado al Régimen de Agentes de Retención de IGV (R.S.229-2024) a partir del 01/01/2025",,,2026-09-19T21:40:58.666Z
